lat,lon,weather_main,weather_description,temp,pressure,humidity,temp_min,temp_max,pressure_sea_level,pressure_grnd_level,wind_speed,wind_deg,cloudiness,rain_1h,rain_3h,snow_1h,snow_3h,country,sunrise,sunset,city_id,city_name,uv,date_iso,dt
14.37,100.59,Clouds,scattered clouds,304.34,1009.0,66.0,302.59,305.37,-1.0,-1.0,5.1,250.0,40.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566620736
14.37,100.59,Clouds,scattered clouds,304.33,1009.0,62.0,302.59,305.37,-1.0,-1.0,3.6,270.0,40.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566619536
14.37,100.59,Clouds,scattered clouds,303.87,1009.0,66.0,302.04,305.37,-1.0,-1.0,3.6,250.0,40.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566617136
14.37,100.59,Clouds,scattered clouds,303.97,1009.0,66.0,302.59,305.37,-1.0,-1.0,3.6,250.0,40.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566618336
14.37,100.59,Clouds,scattered clouds,304.15,1009.0,62.0,302.59,305.37,-1.0,-1.0,3.6,270.0,40.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566618936
14.37,100.59,Clouds,scattered clouds,303.96,1009.0,66.0,302.04,305.37,-1.0,-1.0,3.6,250.0,40.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566617736
14.37,100.59,Rain,light rain,298.92,1008.0,100.0,298.15,299.82,-1.0,-1.0,2.6,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566765936
14.37,100.59,Rain,light rain,299.02,1008.0,94.0,298.15,299.82,-1.0,-1.0,2.6,200.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566767736
14.37,100.59,Rain,light rain,298.92,1008.0,100.0,298.15,299.82,-1.0,-1.0,2.6,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566765936
14.37,100.59,Rain,light rain,299.13,1008.0,94.0,298.15,299.82,-1.0,-1.0,3.6,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566768936
14.37,100.59,Rain,light rain,299.01,1008.0,94.0,298.15,299.82,-1.0,-1.0,2.6,200.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566767136
14.37,100.59,Rain,light rain,299.13,1008.0,88.0,298.15,299.82,-1.0,-1.0,5.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566770136
14.37,100.59,Rain,light rain,299.13,1008.0,94.0,298.15,299.82,-1.0,-1.0,3.6,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566768936
14.37,100.59,Rain,light rain,299.01,1008.0,94.0,298.15,299.82,-1.0,-1.0,3.6,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566768336
14.37,100.59,Clouds,broken clouds,301.24,1009.0,78.0,300.93,301.48,-1.0,-1.0,5.7,240.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566786936
14.37,100.59,Clouds,broken clouds,301.15,1009.0,78.0,300.93,301.48,-1.0,-1.0,5.7,240.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566786336
14.37,100.59,Clouds,few clouds,301.52,1009.0,74.0,300.93,302.04,-1.0,-1.0,5.1,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566788136
14.37,100.59,Clouds,few clouds,300.8,1009.0,83.0,300.15,301.48,-1.0,-1.0,4.6,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566785136
14.37,100.59,Clouds,broken clouds,301.24,1009.0,78.0,300.93,301.48,-1.0,-1.0,5.7,240.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566786936
14.37,100.59,Clouds,few clouds,300.8,1009.0,83.0,300.15,301.48,-1.0,-1.0,4.6,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566785136
14.37,100.59,Clouds,few clouds,301.71,1009.0,74.0,300.93,302.59,-1.0,-1.0,5.1,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566788736
14.37,100.59,Clouds,few clouds,301.74,1009.0,74.0,300.93,302.59,-1.0,-1.0,5.1,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566789336
14.37,100.59,Rain,light rain,299.79,1009.0,88.0,298.15,301.48,-1.0,-1.0,4.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566755736
14.37,100.59,Rain,light rain,299.25,1008.0,100.0,298.15,300.37,-1.0,-1.0,1.5,170.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566760536
14.37,100.59,Rain,light rain,299.26,1008.0,100.0,298.15,300.37,-1.0,-1.0,1.5,170.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566759336
14.37,100.59,Rain,light rain,299.37,1008.0,100.0,298.15,300.37,-1.0,-1.0,3.1,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566758136
14.37,100.59,Rain,light rain,299.68,1009.0,88.0,298.15,300.93,-1.0,-1.0,4.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566756936
14.37,100.59,Rain,light rain,299.37,1008.0,100.0,298.15,300.37,-1.0,-1.0,3.1,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566758136
14.37,100.59,Rain,light rain,299.26,1008.0,100.0,298.15,300.37,-1.0,-1.0,1.5,170.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566759336
14.37,100.59,Rain,light rain,299.38,1008.0,100.0,298.15,300.37,-1.0,-1.0,3.1,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566757536
14.37,100.59,Rain,light rain,298.93,1008.0,100.0,298.15,299.82,-1.0,-1.0,2.6,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566765336
14.37,100.59,Rain,light rain,299.14,1008.0,100.0,298.15,300.37,-1.0,-1.0,2.1,180.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566762336
14.37,100.59,Rain,light rain,299.35,1008.0,94.0,298.15,300.37,-1.0,-1.0,2.1,200.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566762936
14.37,100.59,Rain,light rain,299.23,1008.0,94.0,298.15,300.37,-1.0,-1.0,2.1,200.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566763536
14.37,100.59,Rain,light rain,299.25,1008.0,100.0,298.15,300.37,-1.0,-1.0,1.5,170.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566760536
14.37,100.59,Rain,light rain,299.04,1008.0,100.0,298.15,300.37,-1.0,-1.0,2.6,210.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566764736
14.37,100.59,Rain,light rain,299.24,1008.0,94.0,298.15,300.37,-1.0,-1.0,2.1,200.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566764136
14.37,100.59,Rain,light rain,299.15,1008.0,100.0,298.15,300.37,-1.0,-1.0,2.1,180.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566761736
14.37,100.59,Clouds,scattered clouds,299.91,1009.0,88.0,299.15,300.93,-1.0,-1.0,5.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566782136
14.37,100.59,Clouds,scattered clouds,299.62,1008.0,88.0,298.71,300.93,-1.0,-1.0,4.6,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566780336
14.37,100.59,Clouds,scattered clouds,300.43,1009.0,83.0,299.82,300.93,-1.0,-1.0,5.7,240.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566783336
14.37,100.59,Clouds,scattered clouds,300.43,1009.0,83.0,299.82,300.93,-1.0,-1.0,5.7,240.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566783936
14.37,100.59,Clouds,scattered clouds,299.8,1009.0,88.0,299.15,300.93,-1.0,-1.0,5.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566781536
14.37,100.59,Clouds,scattered clouds,300.11,1009.0,83.0,299.82,300.93,-1.0,-1.0,5.7,240.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566782736
14.37,100.59,Clouds,scattered clouds,299.62,1008.0,88.0,298.71,300.93,-1.0,-1.0,4.6,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566780336
14.37,100.59,Clouds,scattered clouds,300.43,1009.0,83.0,299.82,300.93,-1.0,-1.0,5.7,240.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.88,2019-08-26T12:00:00Z,1566783936
14.37,100.59,Clouds,scattered clouds,303.91,1006.0,62.0,303.71,304.15,-1.0,-1.0,6.7,250.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566804936
14.37,100.59,Clouds,scattered clouds,304.37,1006.0,62.0,303.71,305.15,-1.0,-1.0,6.7,260.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566807337
14.37,100.59,Rain,light rain,303.91,1005.0,66.0,303.71,304.15,-1.0,-1.0,6.2,270.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566808536
14.37,100.59,Rain,light rain,303.89,1005.0,66.0,303.71,304.15,-1.0,-1.0,6.2,270.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566807936
14.37,100.59,Clouds,scattered clouds,304.35,1006.0,62.0,303.71,305.15,-1.0,-1.0,6.7,260.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566806136
14.37,100.59,Clouds,scattered clouds,303.92,1006.0,62.0,303.71,304.15,-1.0,-1.0,6.7,250.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566805536
14.37,100.59,Clouds,scattered clouds,304.35,1006.0,62.0,303.71,305.15,-1.0,-1.0,6.7,260.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566806136
14.37,100.59,Clouds,scattered clouds,303.9,1006.0,62.0,303.71,304.15,-1.0,-1.0,6.7,250.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566804336
14.37,100.59,Clouds,scattered clouds,305.91,1004.0,70.0,304.15,307.59,-1.0,-1.0,5.1,210.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566723936
14.37,100.59,Clouds,scattered clouds,305.3,1005.0,66.0,305.15,305.37,-1.0,-1.0,7.2,210.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566722136
14.37,100.59,Clouds,scattered clouds,305.51,1004.0,70.0,304.15,306.48,-1.0,-1.0,5.1,210.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566723336
14.37,100.59,Clouds,scattered clouds,305.91,1004.0,70.0,304.15,307.59,-1.0,-1.0,5.1,210.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566723936
14.37,100.59,Clouds,scattered clouds,306.11,1004.0,66.0,305.15,307.59,-1.0,-1.0,4.1,200.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566725136
14.37,100.59,Clouds,scattered clouds,305.99,1004.0,66.0,305.15,307.59,-1.0,-1.0,4.1,200.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566726336
14.37,100.59,Clouds,scattered clouds,305.89,1003.0,66.0,305.15,307.04,-1.0,-1.0,4.6,200.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566726936
14.37,100.59,Clouds,scattered clouds,306.11,1004.0,66.0,305.15,307.59,-1.0,-1.0,4.1,200.0,40.0,-1,-1,-1,-1,TH,1566687916,1566732900,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566725136
14.37,100.59,Clouds,scattered clouds,302.61,1008.0,74.0,301.48,303.71,-1.0,-1.0,5.7,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566793536
14.37,100.59,Clouds,few clouds,302.28,1009.0,70.0,301.48,303.15,-1.0,-1.0,6.2,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566791736
14.37,100.59,Clouds,few clouds,301.94,1009.0,74.0,301.48,302.59,-1.0,-1.0,6.2,230.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566790536
14.37,100.59,Clouds,few clouds,302.61,1009.0,70.0,301.48,303.71,-1.0,-1.0,6.2,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566792936
14.37,100.59,Clouds,few clouds,302.49,1009.0,70.0,301.48,303.71,-1.0,-1.0,6.2,240.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566792336
14.37,100.59,Clouds,scattered clouds,302.61,1008.0,74.0,301.48,303.71,-1.0,-1.0,5.7,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566793536
14.37,100.59,Clouds,few clouds,301.94,1009.0,74.0,301.48,302.59,-1.0,-1.0,6.2,230.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566789936
14.37,100.59,Clouds,few clouds,301.94,1009.0,74.0,301.48,302.59,-1.0,-1.0,6.2,230.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566790536
14.37,100.59,Clouds,few clouds,299.92,1008.0,88.0,298.71,300.93,-1.0,-1.0,3.1,270.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566831336
14.37,100.59,Clouds,few clouds,299.91,1007.0,88.0,298.71,300.93,-1.0,-1.0,4.1,260.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566830136
14.37,100.59,Clouds,few clouds,299.03,1008.0,88.0,296.48,300.93,-1.0,-1.0,3.1,270.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566831936
14.37,100.59,Clouds,few clouds,300.32,1007.0,88.0,298.71,301.48,-1.0,-1.0,4.6,260.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566828336
14.37,100.59,Clouds,few clouds,300.32,1007.0,88.0,298.71,301.48,-1.0,-1.0,4.1,260.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566829536
14.37,100.59,Clouds,few clouds,300.31,1007.0,88.0,298.71,301.48,-1.0,-1.0,4.6,260.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566828936
14.37,100.59,Clouds,few clouds,299.91,1007.0,88.0,298.71,300.93,-1.0,-1.0,4.1,260.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566830736
14.37,100.59,Clouds,few clouds,299.63,1008.0,88.0,297.59,301.48,-1.0,-1.0,3.1,270.0,20.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566832536
14.37,100.59,Clouds,scattered clouds,298.9,1008.0,88.0,297.59,299.82,-1.0,-1.0,4.1,240.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566773736
14.37,100.59,Clouds,scattered clouds,298.9,1008.0,88.0,297.59,299.82,-1.0,-1.0,4.1,240.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566773736
14.37,100.59,Rain,light rain,299.02,1008.0,88.0,298.15,299.82,-1.0,-1.0,4.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566772536
14.37,100.59,Rain,light rain,299.01,1008.0,88.0,298.15,299.82,-1.0,-1.0,5.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566770686
14.37,100.59,Clouds,scattered clouds,299.02,1008.0,88.0,298.15,299.82,-1.0,-1.0,4.1,240.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566774937
14.37,100.59,Rain,light rain,299.01,1008.0,88.0,298.15,299.82,-1.0,-1.0,4.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566771937
14.37,100.59,Rain,light rain,299.02,1008.0,88.0,298.15,299.82,-1.0,-1.0,5.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566771336
14.37,100.59,Rain,light rain,299.02,1008.0,88.0,298.15,299.82,-1.0,-1.0,4.1,230.0,40.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,13.53,2019-08-25T12:00:00Z,1566772536
14.37,100.59,Clouds,broken clouds,299.23,1006.0,83.0,298.71,299.82,-1.0,-1.0,3.1,250.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566852336
14.37,100.59,Clouds,broken clouds,299.23,1006.0,88.0,298.71,299.82,-1.0,-1.0,3.6,230.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566854136
14.37,100.59,Clouds,broken clouds,299.24,1006.0,83.0,298.71,299.82,-1.0,-1.0,3.1,220.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566855936
14.37,100.59,Clouds,broken clouds,299.24,1006.0,83.0,298.71,299.82,-1.0,-1.0,3.1,220.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566855936
14.37,100.59,Clouds,broken clouds,299.23,1006.0,83.0,298.71,299.82,-1.0,-1.0,3.1,220.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566855336
14.37,100.59,Clouds,broken clouds,299.23,1006.0,88.0,298.71,299.82,-1.0,-1.0,3.6,230.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566854736
14.37,100.59,Clouds,broken clouds,299.23,1006.0,83.0,298.71,299.82,-1.0,-1.0,3.1,250.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566852936
14.37,100.59,Clouds,broken clouds,299.23,1006.0,83.0,298.71,299.82,-1.0,-1.0,3.1,250.0,75.0,-1,-1,-1,-1,TH,1566860728,1566905622,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566852936
14.37,100.59,Rain,moderate rain,299.06,1006.0,88.0,298.15,300.15,-1.0,-1.0,5.1,180.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566817536
14.37,100.59,Rain,moderate rain,299.29,1006.0,83.0,297.59,301.15,-1.0,-1.0,4.6,190.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566816336
14.37,100.59,Rain,moderate rain,301.03,1006.0,83.0,300.93,301.15,-1.0,-1.0,4.6,190.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566815736
14.37,100.59,Rain,moderate rain,299.4,1006.0,88.0,298.71,300.15,-1.0,-1.0,5.1,180.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566818136
14.37,100.59,Rain,light rain,302.65,1005.0,79.0,302.15,303.15,-1.0,-1.0,3.6,180.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566813936
14.37,100.59,Rain,light rain,302.45,1005.0,79.0,302.04,303.15,-1.0,-1.0,3.6,180.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566814536
14.37,100.59,Rain,moderate rain,299.29,1006.0,83.0,297.59,301.15,-1.0,-1.0,4.6,190.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566816336
14.37,100.59,Rain,moderate rain,301.77,1006.0,83.0,300.93,303.15,-1.0,-1.0,4.6,190.0,75.0,-1,-1,-1,-1,TH,1566774322,1566819261,1607532,Phra Nakhon Si Ayutthaya,14.15,2019-08-26T12:00:00Z,1566815136
14.37,100.59,Rain,light rain,299.98,1005.0,88.0,299.82,300.15,-1.0,-1.0,6.7,240.0,75.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566644736
14.37,100.59,Clouds,broken clouds,305.42,1005.0,62.0,304.82,306.48,-1.0,-1.0,4.6,260.0,75.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566641736
14.37,100.59,Rain,light rain,299.66,1005.0,88.0,299.26,300.15,-1.0,-1.0,6.7,240.0,75.0,-1,-1,-1,-1,TH,1566601510,1566646538,1607532,Phra Nakhon Si Ayutthaya,13.11,2019-08-24T12:00:00Z,1566644136
