1554451749,986.52
1554451811,986.53
1554451870,986.51
1554451930,986.50
1554451989,986.45
1554452050,986.44
1554452101,986.44
1554452191,986.47
1554452280,986.54
1554452311,986.56
1554452364,986.56
1554452429,986.51
1554452490,986.49
1554452581,986.49
1554452595,986.51
1554452955,986.51
1554453358,986.43
1554453721,986.46
1554454081,986.42
1554454441,986.37
1554454801,986.33
1554455161,986.11
1554455541,986.08
1554455901,986.13
1554456301,986.03
1554456672,985.96
1554457032,985.94
1554457393,985.94
1554457754,985.88
1554458114,985.96
1554458521,985.83
1554458881,985.89
1554459273,985.81
1554459661,985.87
1554460081,985.81
1554460501,985.83
1554460886,985.74
1554461257,985.70
1554461619,985.72
1554461980,985.76
1554462361,985.69
1554462720,985.75
1554463080,985.46
1554463440,985.29
1554463800,985.40
1554464160,985.47
1554464560,985.54
1554464941,985.55
1554465301,985.49
1554465661,985.51
1554466043,985.48
1554466405,985.38
1554466767,987.57
1554467131,987.05
1554467487,985.08
1554467591,985.00
1554467626,985.00
1554467672,985.01
1554467732,985.00
1554467794,985.03
1554467856,985.01
1554467916,984.99
1554467976,984.97
1554468038,984.98
1554468107,985.02
1554468168,984.99
1554468229,984.95
1554468289,985.00
1554468362,984.98
1554468423,984.97
1554468470,984.93
1554468515,984.93
1554468583,984.97
1554468643,985.19
1554468712,985.06
1554468780,985.27
1554468814,985.27
1554468868,985.27
1554468961,985.24
1554468989,985.30
1554469081,985.31
1554469111,985.28
1554469172,985.29
1554469232,985.31
1554469293,985.29
1554469353,985.26
1554469440,985.25
1554469501,985.24
1554469621,985.20
1554469681,985.23
1554469801,985.29
1554469833,985.26
1554469921,985.24
1554469948,985.22
1554470042,985.23
1554470102,985.23
1554470149,985.22
1554470222,985.20
1554470341,985.26
1554470407,985.21
1554470432,985.23
1554470521,985.27
1554470548,985.23
1554470672,985.24
1554470733,985.19
1554470793,985.19
1554470848,985.17
1554470913,985.14
1554470973,985.15
1554471033,985.17
1554471272,985.16
1554471299,985.15
1554471391,985.13
1554471480,985.18
1554471495,985.17
1554471573,985.21
1554471633,985.21
1554471720,985.17
1554471751,985.13
1554471801,985.15
1554471869,985.17
1554471935,985.15
1554472020,985.07
1554472051,985.05
1554472111,985.02
1554472180,985.02
1554472232,985.07
1554472269,985.05
1554472330,985.03
1554472390,985.01
1554472500,984.94
1554472509,984.96
1554472586,985.01
1554472629,984.95
1554472689,985.01
1554472749,985.00
1554472840,985.10
1554472903,985.02
1554472948,985.04
1554473341,984.96
1554473705,985.00
1554474065,986.95
1554474450,986.23
1554474803,987.21
1554475186,987.54
1554475551,987.40
1554475920,987.23
1554476289,987.22
1554476650,987.35
1554477010,987.35
1554477375,987.37
1554477777,987.30
1554478097,987.56
1554478457,987.76
1554478817,987.10
1554478877,987.34
1554478938,987.29
1554478999,987.33
1554479059,987.01
1554479126,987.34
1554479187,987.28
1554479256,987.33
1554479313,987.35
1554479375,987.37
1554479436,987.35
1554479496,987.36
1554479556,987.35
1554479616,987.35
1554479683,987.22
1554479743,986.56
1554479777,987.30
1554479874,987.39
1554479941,987.52
1554480002,987.41
1554480057,987.23
1554480077,987.66
1554480141,987.12
1554480197,986.87
1554480263,986.87
1554480323,986.87
1554480383,986.91
1554480462,986.50
1554480529,984.87
1554480564,985.37
1554480618,984.98
1554480713,985.33
1554480758,985.70
1554480841,987.09
1554480897,987.10
1554480958,987.00
1554480989,987.13
1554481058,987.01
1554481097,987.25
1554481160,987.01
1554481238,986.99
1554481307,987.09
1554481370,986.89
1554481431,986.58
1554481500,985.45
1554481561,986.22
1554481589,986.28
1554481682,986.23
1554481697,986.22
1554481763,986.26
1554481862,986.22
1554481922,986.22
1554481949,986.26
1554482040,986.15
1554482057,986.19
1554482117,986.19
1554482177,986.18
1554482237,986.18
1554482297,986.15
1554482400,986.21
1554482417,986.21
1554482520,986.22
1554482580,986.23
1554482700,986.29
1554482700,986.25
1554482720,986.26
1554482790,986.24
1554482880,986.24
1554482911,986.25
1554483000,986.30
1554483032,986.27
1554483096,986.35
1554483170,986.23
1554483212,986.32
1554483285,986.76
1554483322,986.75
1554483400,986.80
1554483416,986.81
1554483489,987.03
1554483537,986.84
1554483597,986.38
1554483657,987.19
1554483757,987.22
1554483794,986.98
1554483836,986.31
1554483902,986.30
1554483971,986.32
1554484029,986.32
1554484089,986.25
1554484171,986.33
1554484231,986.32
1554484256,986.28
1554484356,986.34
1554484377,986.28
1554484471,986.28
1554484500,986.25
1554484591,986.26
1554484666,986.31
1554484727,986.32
1554484747,986.27
1554484829,986.32
1554484876,986.32
1554484920,986.35
1554485011,986.31
1554485071,986.40
1554485133,986.37
1554485193,986.38
1554485229,986.34
1554485290,986.40
1554485373,986.38
1554485398,986.45
1554485464,986.43
1554485534,986.43
1554485614,986.41
1554485700,986.43
1554485732,986.42
1554485791,986.45
1554485880,986.40
1554485911,986.42
1554485971,986.41
1554486040,986.44
1554486120,986.50
1554486180,986.49
1554486240,986.56
1554486249,986.54
1554486310,986.56
1554486370,986.55
1554486480,986.52
1554486511,986.51
1554486571,986.54
1554486598,986.56
1554486692,986.57
1554486773,986.61
1554486811,986.62
1554486872,986.63
1554486956,986.61
1554487051,986.63
1554487080,986.63
1554487162,986.60
1554487196,986.57
1554487256,986.62
1554487348,986.69
1554487379,986.64
1554487471,986.65
1554487532,986.69
1554487558,986.67
1554487622,986.63
1554487689,986.63
1554487768,986.69
1554487810,986.71
1554487888,986.69
1554487957,986.76
1554488011,986.80
1554488049,986.77
1554488136,986.72
1554488196,987.21
1554488257,987.17
1554488280,987.20
1554488378,987.23
1554488439,987.19
1554488500,987.17
1554488516,987.12
1554488589,986.93
1554488643,987.66
1554488709,987.64
1554488789,987.64
1554488827,987.58
1554488890,987.59
1554488950,987.12
1554489005,987.45
1554489057,987.67
1554489120,987.85
1554489189,987.71
1554489248,987.80
1554489297,987.92
1554489393,987.80
1554489432,987.78
1554489480,987.89
1554489585,987.99
1554489632,987.92
1554489669,988.04
1554489717,987.57
1554489791,987.49
