"","ds","y"
"1521",2019-07-24 20:00:00,37
"1522",2019-07-24 20:15:00,43
"1523",2019-07-24 20:30:00,505
"1524",2019-07-24 20:45:00,651
"1525",2019-07-24 21:00:00,0
"1526",2019-07-24 21:15:00,18
"1527",2019-07-24 21:30:00,51
"1528",2019-07-24 21:45:00,169
"1529",2019-07-24 22:00:00,19
"1530",2019-07-24 22:15:00,28
"1531",2019-07-24 22:30:00,8
"1532",2019-07-24 22:45:00,0
"1533",2019-07-24 23:00:00,123
"1534",2019-07-24 23:15:00,0
"1535",2019-07-24 23:30:00,94
"1536",2019-07-24 23:45:00,123
"1537",2019-07-25 00:00:00,0
"1538",2019-07-25 00:15:00,91
"1539",2019-07-25 00:30:00,5
"1540",2019-07-25 00:45:00,0
"1541",2019-07-25 01:00:00,0
"1542",2019-07-25 01:15:00,0
"1543",2019-07-25 01:30:00,0
"1544",2019-07-25 01:45:00,0
"1545",2019-07-25 02:00:00,0
"1546",2019-07-25 02:15:00,0
"1547",2019-07-25 02:30:00,0
"1548",2019-07-25 02:45:00,0
"1549",2019-07-25 03:00:00,0
"1550",2019-07-25 03:15:00,0
"1551",2019-07-25 03:30:00,0
"1552",2019-07-25 03:45:00,10
"1553",2019-07-25 04:00:00,0
"1554",2019-07-25 04:15:00,11
"1555",2019-07-25 04:30:00,0
"1556",2019-07-25 04:45:00,8
"1557",2019-07-25 05:00:00,0
"1558",2019-07-25 05:15:00,0
"1559",2019-07-25 05:30:00,0
"1560",2019-07-25 05:45:00,0
"1561",2019-07-25 06:00:00,0
"1562",2019-07-25 06:15:00,0
"1563",2019-07-25 06:30:00,0
"1564",2019-07-25 06:45:00,5
"1565",2019-07-25 07:00:00,0
"1566",2019-07-25 07:15:00,0
"1567",2019-07-25 07:30:00,7
"1568",2019-07-25 07:45:00,0
"1569",2019-07-25 08:00:00,13
"1570",2019-07-25 08:15:00,137
"1571",2019-07-25 08:30:00,294
"1572",2019-07-25 08:45:00,12
"1573",2019-07-25 09:00:00,374
"1574",2019-07-25 09:15:00,108
"1575",2019-07-25 09:30:00,63
"1576",2019-07-25 09:45:00,44
"1577",2019-07-25 10:00:00,7
"1578",2019-07-25 10:15:00,0
"1579",2019-07-25 10:30:00,206
"1580",2019-07-25 10:45:00,784
"1581",2019-07-25 11:00:00,521
"1582",2019-07-25 11:15:00,1032
"1583",2019-07-25 11:30:00,964
"1584",2019-07-25 11:45:00,1328
"1585",2019-07-25 12:00:00,1308
"1586",2019-07-25 12:15:00,774
"1587",2019-07-25 12:30:00,464
"1588",2019-07-25 12:45:00,0
"1589",2019-07-25 13:00:00,0
"1590",2019-07-25 13:15:00,579
"1591",2019-07-25 13:30:00,1199
"1592",2019-07-25 13:45:00,1042
"1593",2019-07-25 14:00:00,1217
"1594",2019-07-25 14:15:00,1448
"1595",2019-07-25 14:30:00,968
"1596",2019-07-25 14:45:00,191
"1597",2019-07-25 15:00:00,36
"1598",2019-07-25 15:15:00,5
"1599",2019-07-25 15:30:00,31
"1600",2019-07-25 15:45:00,19
"1601",2019-07-25 16:00:00,290
"1602",2019-07-25 16:15:00,460
"1603",2019-07-25 16:30:00,159
"1604",2019-07-25 16:45:00,55
"1605",2019-07-25 17:00:00,6
"1606",2019-07-25 17:15:00,15
"1607",2019-07-25 17:30:00,135
"1608",2019-07-25 17:45:00,193
"1609",2019-07-25 18:00:00,321
"1610",2019-07-25 18:15:00,617
"1611",2019-07-25 18:30:00,38
"1612",2019-07-25 18:45:00,274
"1613",2019-07-25 19:00:00,439
"1614",2019-07-25 19:15:00,455
"1615",2019-07-25 19:30:00,471
"1616",2019-07-25 19:45:00,625
"1617",2019-07-25 20:00:00,0
"1618",2019-07-25 20:15:00,722
"1619",2019-07-25 20:30:00,18
"1620",2019-07-25 20:45:00,87
"1621",2019-07-25 21:00:00,431
"1622",2019-07-25 21:15:00,580
"1623",2019-07-25 21:30:00,26
"1624",2019-07-25 21:45:00,18
"1625",2019-07-25 22:00:00,24
"1626",2019-07-25 22:15:00,8
"1627",2019-07-25 22:30:00,638
"1628",2019-07-25 22:45:00,610
"1629",2019-07-25 23:00:00,0
"1630",2019-07-25 23:15:00,30
"1631",2019-07-25 23:30:00,44
"1632",2019-07-25 23:45:00,68
"1633",2019-07-26 00:00:00,21
"1634",2019-07-26 00:15:00,0
"1635",2019-07-26 00:30:00,0
"1636",2019-07-26 00:45:00,8
"1637",2019-07-26 01:00:00,79
"1638",2019-07-26 01:15:00,12
"1639",2019-07-26 01:30:00,51
"1640",2019-07-26 01:45:00,0
"1641",2019-07-26 02:00:00,95
"1642",2019-07-26 02:15:00,0
"1643",2019-07-26 02:30:00,0
"1644",2019-07-26 02:45:00,0
"1645",2019-07-26 03:00:00,0
"1646",2019-07-26 03:15:00,0
"1647",2019-07-26 03:30:00,15
"1648",2019-07-26 03:45:00,0
"1649",2019-07-26 04:00:00,7
"1650",2019-07-26 04:15:00,0
"1651",2019-07-26 04:30:00,0
"1652",2019-07-26 04:45:00,0
"1653",2019-07-26 05:00:00,0
"1654",2019-07-26 05:15:00,0
"1655",2019-07-26 05:30:00,0
"1656",2019-07-26 05:45:00,8
"1657",2019-07-26 06:00:00,0
"1658",2019-07-26 06:15:00,0
"1659",2019-07-26 06:30:00,0
"1660",2019-07-26 06:45:00,0
"1661",2019-07-26 07:00:00,0
"1662",2019-07-26 07:15:00,0
"1663",2019-07-26 07:30:00,0
"1664",2019-07-26 07:45:00,0
"1665",2019-07-26 08:00:00,4
"1666",2019-07-26 08:15:00,6
"1667",2019-07-26 08:30:00,4
"1668",2019-07-26 08:45:00,235
"1669",2019-07-26 09:00:00,0
"1670",2019-07-26 09:15:00,0
"1671",2019-07-26 09:30:00,8
"1672",2019-07-26 09:45:00,172
"1673",2019-07-26 10:00:00,113
"1674",2019-07-26 10:15:00,681
"1675",2019-07-26 10:30:00,0
"1676",2019-07-26 10:45:00,298
"1677",2019-07-26 11:00:00,569
"1678",2019-07-26 11:15:00,178
"1679",2019-07-26 11:30:00,200
"1680",2019-07-26 11:45:00,379
"1681",2019-07-26 12:00:00,128
"1682",2019-07-26 12:15:00,23
"1683",2019-07-26 12:30:00,49
"1684",2019-07-26 12:45:00,528
"1685",2019-07-26 13:00:00,209
"1686",2019-07-26 13:15:00,143
"1687",2019-07-26 13:30:00,10
"1688",2019-07-26 13:45:00,296
"1689",2019-07-26 14:00:00,39
"1690",2019-07-26 14:15:00,0
"1691",2019-07-26 14:30:00,0
"1692",2019-07-26 14:45:00,0
"1693",2019-07-26 15:00:00,0
"1694",2019-07-26 15:15:00,0
"1695",2019-07-26 15:30:00,0
"1696",2019-07-26 15:45:00,0
"1697",2019-07-26 16:00:00,0
"1698",2019-07-26 16:15:00,0
"1699",2019-07-26 16:30:00,7
"1700",2019-07-26 16:45:00,0
"1701",2019-07-26 17:00:00,58
"1702",2019-07-26 17:15:00,782
"1703",2019-07-26 17:30:00,12
"1704",2019-07-26 17:45:00,31
"1705",2019-07-26 18:00:00,225
"1706",2019-07-26 18:15:00,429
"1707",2019-07-26 18:30:00,809
"1708",2019-07-26 18:45:00,1258
"1709",2019-07-26 19:00:00,1111
"1710",2019-07-26 19:15:00,172
"1711",2019-07-26 19:30:00,9
"1712",2019-07-26 19:45:00,436
"1713",2019-07-26 20:00:00,778
"1714",2019-07-26 20:15:00,699
"1715",2019-07-26 20:30:00,197
"1716",2019-07-26 20:45:00,818
"1717",2019-07-26 21:00:00,100
"1718",2019-07-26 21:15:00,0
"1719",2019-07-26 21:30:00,21
"1720",2019-07-26 21:45:00,36
"1721",2019-07-26 22:00:00,0
"1722",2019-07-26 22:15:00,0
"1723",2019-07-26 22:30:00,0
"1724",2019-07-26 22:45:00,0
"1725",2019-07-26 23:00:00,0
"1726",2019-07-26 23:15:00,0
"1727",2019-07-26 23:30:00,0
"1728",2019-07-26 23:45:00,0
"1729",2019-07-27 00:00:00,5
"1730",2019-07-27 00:15:00,0
"1731",2019-07-27 00:30:00,8
"1732",2019-07-27 00:45:00,0
"1733",2019-07-27 01:00:00,0
"1734",2019-07-27 01:15:00,0
"1735",2019-07-27 01:30:00,9
"1736",2019-07-27 01:45:00,0
"1737",2019-07-27 02:00:00,0
"1738",2019-07-27 02:15:00,0
"1739",2019-07-27 02:30:00,0
"1740",2019-07-27 02:45:00,0
"1741",2019-07-27 03:00:00,0
"1742",2019-07-27 03:15:00,0
"1743",2019-07-27 03:30:00,0
"1744",2019-07-27 03:45:00,0
"1745",2019-07-27 04:00:00,0
"1746",2019-07-27 04:15:00,0
"1747",2019-07-27 04:30:00,0
"1748",2019-07-27 04:45:00,0
"1749",2019-07-27 05:00:00,0
"1750",2019-07-27 05:15:00,0
"1751",2019-07-27 05:30:00,0
"1752",2019-07-27 05:45:00,0
"1753",2019-07-27 06:00:00,0
"1754",2019-07-27 06:15:00,14
"1755",2019-07-27 06:30:00,37
"1756",2019-07-27 06:45:00,12
"1757",2019-07-27 07:00:00,0
"1758",2019-07-27 07:15:00,0
"1759",2019-07-27 07:30:00,0
"1760",2019-07-27 07:45:00,0
"1761",2019-07-27 08:00:00,0
"1762",2019-07-27 08:15:00,0
"1763",2019-07-27 08:30:00,0
"1764",2019-07-27 08:45:00,27
"1765",2019-07-27 09:00:00,0
"1766",2019-07-27 09:15:00,0
"1767",2019-07-27 09:30:00,207
"1768",2019-07-27 09:45:00,33
"1769",2019-07-27 10:00:00,4
"1770",2019-07-27 10:15:00,0
"1771",2019-07-27 10:30:00,10
"1772",2019-07-27 10:45:00,0
"1773",2019-07-27 11:00:00,178
"1774",2019-07-27 11:15:00,28
"1775",2019-07-27 11:30:00,67
"1776",2019-07-27 11:45:00,0
"1777",2019-07-27 12:00:00,57
"1778",2019-07-27 12:15:00,0
"1779",2019-07-27 12:30:00,456
"1780",2019-07-27 12:45:00,1212
"1781",2019-07-27 13:00:00,502
"1782",2019-07-27 13:15:00,95
"1783",2019-07-27 13:30:00,374
"1784",2019-07-27 13:45:00,977
"1785",2019-07-27 14:00:00,152
"1786",2019-07-27 14:15:00,602
"1787",2019-07-27 14:30:00,869
"1788",2019-07-27 14:45:00,59
"1789",2019-07-27 15:00:00,23
"1790",2019-07-27 15:15:00,0
"1791",2019-07-27 15:30:00,11
"1792",2019-07-27 15:45:00,8
"1793",2019-07-27 16:00:00,0
"1794",2019-07-27 16:15:00,9
"1795",2019-07-27 16:30:00,30
"1796",2019-07-27 16:45:00,251
"1797",2019-07-27 17:00:00,397
"1798",2019-07-27 17:15:00,25
"1799",2019-07-27 17:30:00,287
"1800",2019-07-27 17:45:00,254
"1801",2019-07-27 18:00:00,422
"1802",2019-07-27 18:15:00,46
"1803",2019-07-27 18:30:00,1095
"1804",2019-07-27 18:45:00,326
"1805",2019-07-27 19:00:00,112
"1806",2019-07-27 19:15:00,248
"1807",2019-07-27 19:30:00,43
"1808",2019-07-27 19:45:00,168
"1809",2019-07-27 20:00:00,721
"1810",2019-07-27 20:15:00,41
"1811",2019-07-27 20:30:00,125
"1812",2019-07-27 20:45:00,55
"1813",2019-07-27 21:00:00,0
"1814",2019-07-27 21:15:00,6
"1815",2019-07-27 21:30:00,0
"1816",2019-07-27 21:45:00,0
"1817",2019-07-27 22:00:00,0
"1818",2019-07-27 22:15:00,0
"1819",2019-07-27 22:30:00,224
"1820",2019-07-27 22:45:00,56
"1821",2019-07-27 23:00:00,0
"1822",2019-07-27 23:15:00,27
"1823",2019-07-27 23:30:00,0
"1824",2019-07-27 23:45:00,0
"1825",2019-07-28 00:00:00,0
"1826",2019-07-28 00:15:00,0
"1827",2019-07-28 00:30:00,7
"1828",2019-07-28 00:45:00,16
"1829",2019-07-28 01:00:00,24
"1830",2019-07-28 01:15:00,9
"1831",2019-07-28 01:30:00,0
"1832",2019-07-28 01:45:00,0
"1833",2019-07-28 02:00:00,0
"1834",2019-07-28 02:15:00,0
"1835",2019-07-28 02:30:00,0
"1836",2019-07-28 02:45:00,0
"1837",2019-07-28 03:00:00,0
"1838",2019-07-28 03:15:00,0
"1839",2019-07-28 03:30:00,30
"1840",2019-07-28 03:45:00,0
"1841",2019-07-28 04:00:00,0
"1842",2019-07-28 04:15:00,0
"1843",2019-07-28 04:30:00,0
"1844",2019-07-28 04:45:00,10
"1845",2019-07-28 05:00:00,0
"1846",2019-07-28 05:15:00,0
"1847",2019-07-28 05:30:00,6
"1848",2019-07-28 05:45:00,0
"1849",2019-07-28 06:00:00,0
"1850",2019-07-28 06:15:00,0
"1851",2019-07-28 06:30:00,0
"1852",2019-07-28 06:45:00,0
"1853",2019-07-28 07:00:00,8
"1854",2019-07-28 07:15:00,47
"1855",2019-07-28 07:30:00,22
"1856",2019-07-28 07:45:00,0
"1857",2019-07-28 08:00:00,0
"1858",2019-07-28 08:15:00,0
"1859",2019-07-28 08:30:00,0
"1860",2019-07-28 08:45:00,0
"1861",2019-07-28 09:00:00,0
"1862",2019-07-28 09:15:00,15
"1863",2019-07-28 09:30:00,12
"1864",2019-07-28 09:45:00,0
"1865",2019-07-28 10:00:00,4
"1866",2019-07-28 10:15:00,10
"1867",2019-07-28 10:30:00,0
"1868",2019-07-28 10:45:00,48
"1869",2019-07-28 11:00:00,679
"1870",2019-07-28 11:15:00,25
"1871",2019-07-28 11:30:00,8
"1872",2019-07-28 11:45:00,13
"1873",2019-07-28 12:00:00,7
"1874",2019-07-28 12:15:00,147
"1875",2019-07-28 12:30:00,54
"1876",2019-07-28 12:45:00,86
"1877",2019-07-28 13:00:00,8
"1878",2019-07-28 13:15:00,21
"1879",2019-07-28 13:30:00,72
"1880",2019-07-28 13:45:00,61
"1881",2019-07-28 14:00:00,260
"1882",2019-07-28 14:15:00,38
"1883",2019-07-28 14:30:00,57
"1884",2019-07-28 14:45:00,589
"1885",2019-07-28 15:00:00,147
"1886",2019-07-28 15:15:00,774
"1887",2019-07-28 15:30:00,134
"1888",2019-07-28 15:45:00,292
"1889",2019-07-28 16:00:00,316
"1890",2019-07-28 16:15:00,627
"1891",2019-07-28 16:30:00,354
"1892",2019-07-28 16:45:00,229
"1893",2019-07-28 17:00:00,659
"1894",2019-07-28 17:15:00,317
"1895",2019-07-28 17:30:00,462
"1896",2019-07-28 17:45:00,206
"1897",2019-07-28 18:00:00,304
"1898",2019-07-28 18:15:00,662
"1899",2019-07-28 18:30:00,253
"1900",2019-07-28 18:45:00,149
"1901",2019-07-28 19:00:00,256
"1902",2019-07-28 19:15:00,488
"1903",2019-07-28 19:30:00,875
"1904",2019-07-28 19:45:00,0
"1905",2019-07-28 20:00:00,860
"1906",2019-07-28 20:15:00,623
"1907",2019-07-28 20:30:00,426
"1908",2019-07-28 20:45:00,525
"1909",2019-07-28 21:00:00,41
"1910",2019-07-28 21:15:00,68
"1911",2019-07-28 21:30:00,183
"1912",2019-07-28 21:45:00,13
"1913",2019-07-28 22:00:00,0
"1914",2019-07-28 22:15:00,40
"1915",2019-07-28 22:30:00,38
"1916",2019-07-28 22:45:00,119
"1917",2019-07-28 23:00:00,19
"1918",2019-07-28 23:15:00,70
"1919",2019-07-28 23:30:00,72
"1920",2019-07-28 23:45:00,11
"1921",2019-07-29 00:00:00,0
"1922",2019-07-29 00:15:00,24
"1923",2019-07-29 00:30:00,8
"1924",2019-07-29 00:45:00,0
"1925",2019-07-29 01:00:00,0
"1926",2019-07-29 01:15:00,8
"1927",2019-07-29 01:30:00,15
"1928",2019-07-29 01:45:00,0
"1929",2019-07-29 02:00:00,26
"1930",2019-07-29 02:15:00,0
"1931",2019-07-29 02:30:00,0
"1932",2019-07-29 02:45:00,0
"1933",2019-07-29 03:00:00,0
"1934",2019-07-29 03:15:00,15
"1935",2019-07-29 03:30:00,5
"1936",2019-07-29 03:45:00,0
"1937",2019-07-29 04:00:00,0
"1938",2019-07-29 04:15:00,10
"1939",2019-07-29 04:30:00,0
"1940",2019-07-29 04:45:00,4
"1941",2019-07-29 05:00:00,0
"1942",2019-07-29 05:15:00,0
"1943",2019-07-29 05:30:00,0
"1944",2019-07-29 05:45:00,0
"1945",2019-07-29 06:00:00,0
"1946",2019-07-29 06:15:00,4
"1947",2019-07-29 06:30:00,0
"1948",2019-07-29 06:45:00,8
"1949",2019-07-29 07:00:00,21
"1950",2019-07-29 07:15:00,0
"1951",2019-07-29 07:30:00,0
"1952",2019-07-29 07:45:00,0
"1953",2019-07-29 08:00:00,0
"1954",2019-07-29 08:15:00,0
"1955",2019-07-29 08:30:00,0
"1956",2019-07-29 08:45:00,0
"1957",2019-07-29 09:00:00,0
"1958",2019-07-29 09:15:00,0
"1959",2019-07-29 09:30:00,0
"1960",2019-07-29 09:45:00,0
"1961",2019-07-29 10:00:00,0
"1962",2019-07-29 10:15:00,0
"1963",2019-07-29 10:30:00,0
"1964",2019-07-29 10:45:00,0
"1965",2019-07-29 11:00:00,16
"1966",2019-07-29 11:15:00,6
"1967",2019-07-29 11:30:00,15
"1968",2019-07-29 11:45:00,5
"1969",2019-07-29 12:00:00,189
"1970",2019-07-29 12:15:00,169
"1971",2019-07-29 12:30:00,783
"1972",2019-07-29 12:45:00,11
"1973",2019-07-29 13:00:00,192
"1974",2019-07-29 13:15:00,21
"1975",2019-07-29 13:30:00,61
"1976",2019-07-29 13:45:00,28
"1977",2019-07-29 14:00:00,780
"1978",2019-07-29 14:15:00,188
"1979",2019-07-29 14:30:00,0
"1980",2019-07-29 14:45:00,0
"1981",2019-07-29 15:00:00,0
"1982",2019-07-29 15:15:00,0
"1983",2019-07-29 15:30:00,0
"1984",2019-07-29 15:45:00,0
"1985",2019-07-29 16:00:00,0
"1986",2019-07-29 16:15:00,0
"1987",2019-07-29 16:30:00,0
"1988",2019-07-29 16:45:00,0
"1989",2019-07-29 17:00:00,0
"1990",2019-07-29 17:15:00,0
"1991",2019-07-29 17:30:00,0
"1992",2019-07-29 17:45:00,0
"1993",2019-07-29 18:00:00,0
"1994",2019-07-29 18:15:00,274
"1995",2019-07-29 18:30:00,0
"1996",2019-07-29 18:45:00,526
"1997",2019-07-29 19:00:00,368
"1998",2019-07-29 19:15:00,1033
"1999",2019-07-29 19:30:00,794
"2000",2019-07-29 19:45:00,39
"2001",2019-07-29 20:00:00,85
"2002",2019-07-29 20:15:00,15
"2003",2019-07-29 20:30:00,4
"2004",2019-07-29 20:45:00,4
"2005",2019-07-29 21:00:00,5
"2006",2019-07-29 21:15:00,15
"2007",2019-07-29 21:30:00,168
"2008",2019-07-29 21:45:00,0
"2009",2019-07-29 22:00:00,11
"2010",2019-07-29 22:15:00,0
"2011",2019-07-29 22:30:00,0
"2012",2019-07-29 22:45:00,0
"2013",2019-07-29 23:00:00,29
"2014",2019-07-29 23:15:00,18
"2015",2019-07-29 23:30:00,0
"2016",2019-07-29 23:45:00,0
"2017",2019-07-30 00:00:00,0
"2018",2019-07-30 00:15:00,10
"2019",2019-07-30 00:30:00,7
"2020",2019-07-30 00:45:00,27
"2021",2019-07-30 01:00:00,4
"2022",2019-07-30 01:15:00,19
"2023",2019-07-30 01:30:00,14
"2024",2019-07-30 01:45:00,28
"2025",2019-07-30 02:00:00,0
"2026",2019-07-30 02:15:00,0
"2027",2019-07-30 02:30:00,7
"2028",2019-07-30 02:45:00,0
"2029",2019-07-30 03:00:00,0
"2030",2019-07-30 03:15:00,0
"2031",2019-07-30 03:30:00,0
"2032",2019-07-30 03:45:00,0
"2033",2019-07-30 04:00:00,0
"2034",2019-07-30 04:15:00,0
"2035",2019-07-30 04:30:00,0
"2036",2019-07-30 04:45:00,0
"2037",2019-07-30 05:00:00,0
"2038",2019-07-30 05:15:00,0
"2039",2019-07-30 05:30:00,8
"2040",2019-07-30 05:45:00,7
"2041",2019-07-30 06:00:00,0
"2042",2019-07-30 06:15:00,14
"2043",2019-07-30 06:30:00,6
"2044",2019-07-30 06:45:00,0
"2045",2019-07-30 07:00:00,0
"2046",2019-07-30 07:15:00,33
"2047",2019-07-30 07:30:00,0
"2048",2019-07-30 07:45:00,6
"2049",2019-07-30 08:00:00,0
"2050",2019-07-30 08:15:00,0
"2051",2019-07-30 08:30:00,4
"2052",2019-07-30 08:45:00,0
"2053",2019-07-30 09:00:00,0
"2054",2019-07-30 09:15:00,0
"2055",2019-07-30 09:30:00,9
"2056",2019-07-30 09:45:00,34
"2057",2019-07-30 10:00:00,13
"2058",2019-07-30 10:15:00,6
"2059",2019-07-30 10:30:00,0
"2060",2019-07-30 10:45:00,0
"2061",2019-07-30 11:00:00,0
"2062",2019-07-30 11:15:00,0
"2063",2019-07-30 11:30:00,94
"2064",2019-07-30 11:45:00,978
"2065",2019-07-30 12:00:00,177
"2066",2019-07-30 12:15:00,250
"2067",2019-07-30 12:30:00,902
"2068",2019-07-30 12:45:00,119
"2069",2019-07-30 13:00:00,64
"2070",2019-07-30 13:15:00,19
"2071",2019-07-30 13:30:00,141
"2072",2019-07-30 13:45:00,45
"2073",2019-07-30 14:00:00,379
"2074",2019-07-30 14:15:00,267
"2075",2019-07-30 14:30:00,0
"2076",2019-07-30 14:45:00,4
"2077",2019-07-30 15:00:00,0
"2078",2019-07-30 15:15:00,0
"2079",2019-07-30 15:30:00,0
"2080",2019-07-30 15:45:00,0
"2081",2019-07-30 16:00:00,0
"2082",2019-07-30 16:15:00,0
"2083",2019-07-30 16:30:00,0
"2084",2019-07-30 16:45:00,0
"2085",2019-07-30 17:00:00,0
"2086",2019-07-30 17:15:00,0
"2087",2019-07-30 17:30:00,0
"2088",2019-07-30 17:45:00,0
"2089",2019-07-30 18:00:00,4
"2090",2019-07-30 18:15:00,0
"2091",2019-07-30 18:30:00,0
"2092",2019-07-30 18:45:00,0
"2093",2019-07-30 19:00:00,0
"2094",2019-07-30 19:15:00,0
"2095",2019-07-30 19:30:00,0
"2096",2019-07-30 19:45:00,52
"2097",2019-07-30 20:00:00,1256
"2098",2019-07-30 20:15:00,605
"2099",2019-07-30 20:30:00,296
"2100",2019-07-30 20:45:00,192
"2101",2019-07-30 21:00:00,359
"2102",2019-07-30 21:15:00,1225
"2103",2019-07-30 21:30:00,532
"2104",2019-07-30 21:45:00,0
"2105",2019-07-30 22:00:00,43
"2106",2019-07-30 22:15:00,0
"2107",2019-07-30 22:30:00,15
"2108",2019-07-30 22:45:00,0
"2109",2019-07-30 23:00:00,6
"2110",2019-07-30 23:15:00,0
"2111",2019-07-30 23:30:00,0
"2112",2019-07-30 23:45:00,0
"2113",2019-07-31 00:00:00,0
"2114",2019-07-31 00:15:00,0
"2115",2019-07-31 00:30:00,10
"2116",2019-07-31 00:45:00,12
"2117",2019-07-31 01:00:00,0
"2118",2019-07-31 01:15:00,8
"2119",2019-07-31 01:30:00,0
"2120",2019-07-31 01:45:00,6
"2121",2019-07-31 02:00:00,55
"2122",2019-07-31 02:15:00,0
"2123",2019-07-31 02:30:00,0
"2124",2019-07-31 02:45:00,0
"2125",2019-07-31 03:00:00,0
"2126",2019-07-31 03:15:00,0
"2127",2019-07-31 03:30:00,0
"2128",2019-07-31 03:45:00,0
"2129",2019-07-31 04:00:00,0
"2130",2019-07-31 04:15:00,0
"2131",2019-07-31 04:30:00,0
"2132",2019-07-31 04:45:00,0
"2133",2019-07-31 05:00:00,0
"2134",2019-07-31 05:15:00,0
"2135",2019-07-31 05:30:00,0
"2136",2019-07-31 05:45:00,0
"2137",2019-07-31 06:00:00,0
"2138",2019-07-31 06:15:00,0
"2139",2019-07-31 06:30:00,0
"2140",2019-07-31 06:45:00,0
"2141",2019-07-31 07:00:00,0
"2142",2019-07-31 07:15:00,0
"2143",2019-07-31 07:30:00,0
"2144",2019-07-31 07:45:00,0
"2145",2019-07-31 08:00:00,0
"2146",2019-07-31 08:15:00,0
"2147",2019-07-31 08:30:00,0
"2148",2019-07-31 08:45:00,5
"2149",2019-07-31 09:00:00,7
"2150",2019-07-31 09:15:00,18
"2151",2019-07-31 09:30:00,15
"2152",2019-07-31 09:45:00,30
"2153",2019-07-31 10:00:00,4
"2154",2019-07-31 10:15:00,7
"2155",2019-07-31 10:30:00,0
"2156",2019-07-31 10:45:00,10
"2157",2019-07-31 11:00:00,0
"2158",2019-07-31 11:15:00,10
"2159",2019-07-31 11:30:00,0
"2160",2019-07-31 11:45:00,64
"2161",2019-07-31 12:00:00,133
"2162",2019-07-31 12:15:00,179
"2163",2019-07-31 12:30:00,994
"2164",2019-07-31 12:45:00,1086
"2165",2019-07-31 13:00:00,0
"2166",2019-07-31 13:15:00,12
"2167",2019-07-31 13:30:00,104
"2168",2019-07-31 13:45:00,266
"2169",2019-07-31 14:00:00,1080
"2170",2019-07-31 14:15:00,431
"2171",2019-07-31 14:30:00,0
"2172",2019-07-31 14:45:00,32
"2173",2019-07-31 15:00:00,8
"2174",2019-07-31 15:15:00,30
"2175",2019-07-31 15:30:00,18
"2176",2019-07-31 15:45:00,0
"2177",2019-07-31 16:00:00,0
"2178",2019-07-31 16:15:00,0
"2179",2019-07-31 16:30:00,0
"2180",2019-07-31 16:45:00,0
"2181",2019-07-31 17:00:00,0
"2182",2019-07-31 17:15:00,0
"2183",2019-07-31 17:30:00,0
"2184",2019-07-31 17:45:00,14
"2185",2019-07-31 18:00:00,7
"2186",2019-07-31 18:15:00,53
"2187",2019-07-31 18:30:00,8
"2188",2019-07-31 18:45:00,0
"2189",2019-07-31 19:00:00,0
"2190",2019-07-31 19:15:00,0
"2191",2019-07-31 19:30:00,0
"2192",2019-07-31 19:45:00,11
"2193",2019-07-31 20:00:00,0
"2194",2019-07-31 20:15:00,0
"2195",2019-07-31 20:30:00,77
"2196",2019-07-31 20:45:00,113
"2197",2019-07-31 21:00:00,16
"2198",2019-07-31 21:15:00,47
"2199",2019-07-31 21:30:00,0
"2200",2019-07-31 21:45:00,9
"2201",2019-07-31 22:00:00,0
"2202",2019-07-31 22:15:00,0
"2203",2019-07-31 22:30:00,8
"2204",2019-07-31 22:45:00,0
"2205",2019-07-31 23:00:00,0
"2206",2019-07-31 23:15:00,0
"2207",2019-07-31 23:30:00,0
"2208",2019-07-31 23:45:00,0
"2209",2019-08-01 00:00:00,887
"2210",2019-08-01 00:15:00,362
"2211",2019-08-01 00:30:00,0
"2212",2019-08-01 00:45:00,11
"2213",2019-08-01 01:00:00,45
"2214",2019-08-01 01:15:00,42
"2215",2019-08-01 01:30:00,0
"2216",2019-08-01 01:45:00,0
"2217",2019-08-01 02:00:00,0
"2218",2019-08-01 02:15:00,0
"2219",2019-08-01 02:30:00,0
"2220",2019-08-01 02:45:00,0
"2221",2019-08-01 03:00:00,0
"2222",2019-08-01 03:15:00,0
"2223",2019-08-01 03:30:00,0
"2224",2019-08-01 03:45:00,0
"2225",2019-08-01 04:00:00,0
"2226",2019-08-01 04:15:00,0
"2227",2019-08-01 04:30:00,10
"2228",2019-08-01 04:45:00,0
"2229",2019-08-01 05:00:00,0
"2230",2019-08-01 05:15:00,0
"2231",2019-08-01 05:30:00,0
"2232",2019-08-01 05:45:00,0
"2233",2019-08-01 06:00:00,0
"2234",2019-08-01 06:15:00,0
"2235",2019-08-01 06:30:00,0
"2236",2019-08-01 06:45:00,0
"2237",2019-08-01 07:00:00,0
"2238",2019-08-01 07:15:00,13
"2239",2019-08-01 07:30:00,0
"2240",2019-08-01 07:45:00,33
"2241",2019-08-01 08:00:00,4
"2242",2019-08-01 08:15:00,8
"2243",2019-08-01 08:30:00,8
"2244",2019-08-01 08:45:00,0
"2245",2019-08-01 09:00:00,0
"2246",2019-08-01 09:15:00,0
"2247",2019-08-01 09:30:00,0
"2248",2019-08-01 09:45:00,0
"2249",2019-08-01 10:00:00,17
"2250",2019-08-01 10:15:00,0
"2251",2019-08-01 10:30:00,6
"2252",2019-08-01 10:45:00,0
"2253",2019-08-01 11:00:00,0
"2254",2019-08-01 11:15:00,0
"2255",2019-08-01 11:30:00,0
